customer_id,segment,city,age,gender,join_date,email_subscribed,preferred_device,preferred_category
CUST00699,New,Bandung,21,Male,2024-02-29,1,Mobile,Home & Garden
CUST00700,Lost,Jakarta,52,Female,2024-07-18,1,Desktop,Electronics
CUST00701,Lost,Bali,46,Prefer not to say,2024-06-10,1,Mobile,Food & Drink
CUST00702,New,Bandung,45,Male,2024-05-19,1,Mobile,Sports
CUST00703,Loyal,Medan,33,Female,2024-10-28,1,Desktop,Food & Drink
CUST00704,Loyal,Bandung,18,Male,2024-02-04,1,Mobile,Home & Garden
CUST00705,Loyal,Jakarta,36,Male,2024-01-18,1,Tablet,Sports
CUST00706,New,Medan,25,Male,2024-03-02,1,Mobile,Sports
CUST00707,New,Semarang,29,Male,2024-04-04,1,Tablet,Beauty
CUST00708,Lost,Medan,35,Male,2024-06-14,0,Mobile,Electronics
CUST00709,Loyal,Jakarta,21,Male,2024-05-15,1,Tablet,Apparel
CUST00710,Loyal,Jakarta,49,Female,2024-10-03,1,Desktop,Food & Drink
CUST00711,New,Jakarta,24,Female,2024-02-06,1,Mobile,Food & Drink
CUST00712,Champions,Makassar,18,Male,2024-07-18,1,Desktop,Beauty
CUST00713,At Risk,Surabaya,49,Female,2024-07-25,0,Desktop,Beauty
CUST00714,Champions,Jakarta,48,Female,2024-10-01,1,Desktop,Home & Garden
CUST00715,New,Bali,23,Male,2024-06-23,1,Desktop,Beauty
CUST00716,Loyal,Palembang,20,Male,2024-04-07,1,Mobile,Sports
CUST00717,At Risk,Medan,46,Male,2024-03-12,1,Tablet,Apparel
CUST00718,Loyal,Bandung,52,Female,2024-09-12,0,Mobile,Food & Drink
CUST00719,Champions,Bali,21,Male,2024-01-22,1,Desktop,Beauty
CUST00720,Lost,Jakarta,52,Male,2024-10-23,1,Desktop,Home & Garden
CUST00721,Champions,Jakarta,20,Male,2024-03-07,1,Desktop,Books
CUST00722,Champions,Yogyakarta,28,Female,2024-02-02,1,Mobile,Books
CUST00723,Loyal,Surabaya,30,Male,2024-07-24,0,Mobile,Electronics
CUST00724,New,Medan,31,Male,2024-10-30,1,Mobile,Sports
CUST00725,Loyal,Surabaya,41,Male,2024-08-12,1,Mobile,Books
CUST00726,New,Yogyakarta,42,Female,2024-01-09,1,Mobile,Food & Drink
CUST00727,New,Semarang,55,Female,2024-08-01,0,Mobile,Electronics
CUST00728,Champions,Surabaya,35,Male,2024-07-29,1,Desktop,Beauty
CUST00729,New,Bandung,23,Male,2024-06-03,1,Mobile,Electronics
CUST00730,At Risk,Bandung,24,Female,2024-10-03,1,Desktop,Apparel
CUST00731,Champions,Yogyakarta,25,Female,2024-08-30,1,Tablet,Electronics
CUST00732,Loyal,Surabaya,31,Female,2024-06-20,0,Mobile,Electronics
CUST00733,Champions,Jakarta,52,Female,2024-01-15,1,Desktop,Sports
CUST00734,At Risk,Bali,38,Male,2024-06-15,1,Mobile,Apparel
CUST00735,At Risk,Bali,30,Male,2024-04-22,1,Mobile,Home & Garden
CUST00736,Loyal,Jakarta,47,Male,2024-07-10,1,Desktop,Food & Drink
CUST00737,Loyal,Jakarta,26,Male,2024-10-18,1,Desktop,Home & Garden
CUST00738,Loyal,Jakarta,39,Female,2024-05-31,0,Desktop,Beauty
CUST00739,Loyal,Semarang,53,Male,2024-02-14,1,Desktop,Apparel
CUST00740,At Risk,Jakarta,47,Female,2024-08-07,1,Mobile,Beauty
CUST00741,Lost,Palembang,55,Female,2024-10-20,1,Mobile,Food & Drink
CUST00742,New,Jakarta,50,Male,2024-09-28,0,Desktop,Electronics
CUST00743,At Risk,Surabaya,23,Female,2024-01-07,1,Mobile,Apparel
CUST00744,Loyal,Jakarta,23,Male,2024-06-05,1,Mobile,Beauty
CUST00745,Lost,Yogyakarta,47,Male,2024-07-26,0,Desktop,Sports
CUST00746,Champions,Bali,22,Female,2024-06-19,1,Desktop,Sports
CUST00747,New,Yogyakarta,54,Female,2024-02-11,1,Tablet,Home & Garden
CUST00748,Lost,Semarang,41,Male,2024-02-26,1,Mobile,Apparel
CUST00749,New,Surabaya,22,Male,2024-04-14,1,Mobile,Beauty
CUST00750,New,Semarang,55,Female,2024-04-17,0,Mobile,Food & Drink
CUST00751,At Risk,Jakarta,45,Male,2024-02-02,1,Mobile,Books
CUST00752,At Risk,Bandung,52,Female,2024-09-29,1,Mobile,Sports
CUST00753,New,Jakarta,22,Male,2024-08-22,1,Mobile,Food & Drink
CUST00754,Champions,Jakarta,28,Female,2024-03-16,0,Mobile,Beauty
CUST00755,Loyal,Makassar,52,Male,2024-08-30,1,Desktop,Apparel
CUST00756,Champions,Yogyakarta,32,Female,2024-09-23,1,Mobile,Beauty
CUST00757,Loyal,Bandung,55,Female,2024-09-28,1,Mobile,Electronics
CUST00758,New,Yogyakarta,28,Female,2024-04-26,0,Desktop,Electronics
CUST00759,Loyal,Palembang,47,Female,2024-03-23,1,Tablet,Books
CUST00760,New,Jakarta,27,Male,2024-02-29,1,Mobile,Apparel
CUST00761,Loyal,Medan,53,Prefer not to say,2024-06-11,1,Mobile,Food & Drink
CUST00762,At Risk,Makassar,25,Female,2024-07-26,0,Tablet,Food & Drink
CUST00763,Loyal,Depok,52,Female,2024-06-18,1,Desktop,Food & Drink
CUST00764,New,Bandung,54,Female,2024-10-16,0,Mobile,Electronics
CUST00765,At Risk,Jakarta,20,Male,2024-10-09,1,Mobile,Apparel
CUST00766,Loyal,Jakarta,38,Female,2024-04-09,1,Tablet,Apparel
CUST00767,Champions,Semarang,52,Prefer not to say,2024-02-14,1,Mobile,Beauty
CUST00768,At Risk,Makassar,21,Male,2024-07-03,1,Mobile,Home & Garden
CUST00769,Champions,Bali,40,Female,2024-08-16,1,Desktop,Home & Garden
CUST00770,Lost,Jakarta,46,Female,2024-08-05,1,Desktop,Beauty
CUST00771,Champions,Surabaya,37,Prefer not to say,2024-09-25,1,Tablet,Sports
CUST00772,Champions,Bandung,44,Male,2024-05-19,1,Desktop,Sports
CUST00773,Champions,Yogyakarta,29,Female,2024-05-28,1,Desktop,Books
CUST00774,Loyal,Medan,53,Male,2024-04-24,1,Mobile,Food & Drink
CUST00775,New,Jakarta,48,Male,2024-05-27,1,Desktop,Apparel
CUST00776,Champions,Surabaya,35,Female,2024-02-04,1,Mobile,Home & Garden
CUST00777,Loyal,Depok,48,Male,2024-03-02,0,Mobile,Apparel
CUST00778,At Risk,Bali,27,Male,2024-03-10,1,Mobile,Beauty
CUST00779,Lost,Jakarta,21,Female,2024-09-28,1,Mobile,Beauty
CUST00780,New,Surabaya,28,Female,2024-06-10,1,Mobile,Sports
CUST00781,New,Surabaya,24,Female,2024-06-29,1,Mobile,Apparel
CUST00782,At Risk,Makassar,39,Male,2024-03-24,1,Mobile,Electronics
CUST00783,Lost,Semarang,51,Female,2024-10-09,0,Mobile,Food & Drink
CUST00784,Champions,Makassar,26,Male,2024-09-02,1,Mobile,Home & Garden
CUST00785,Lost,Medan,51,Male,2024-06-24,1,Desktop,Electronics
CUST00786,Champions,Bandung,27,Male,2024-06-06,1,Mobile,Sports
CUST00787,New,Jakarta,22,Female,2024-09-04,1,Mobile,Books
CUST00788,At Risk,Surabaya,21,Male,2024-05-09,1,Mobile,Electronics
CUST00789,Champions,Bandung,31,Male,2024-04-12,1,Mobile,Books
CUST00790,Lost,Bali,55,Female,2024-03-23,0,Mobile,Home & Garden
CUST00791,Champions,Medan,55,Male,2024-09-27,1,Mobile,Food & Drink
CUST00792,At Risk,Makassar,24,Female,2024-09-15,1,Desktop,Electronics
CUST00793,New,Jakarta,24,Prefer not to say,2024-06-30,1,Mobile,Home & Garden
CUST00794,New,Jakarta,38,Female,2024-02-26,1,Mobile,Apparel
CUST00795,New,Bali,23,Male,2024-02-29,1,Desktop,Sports
CUST00796,New,Surabaya,32,Prefer not to say,2024-05-28,1,Desktop,Food & Drink
CUST00797,New,Jakarta,41,Female,2024-09-08,1,Mobile,Sports
CUST00798,Champions,Bali,43,Prefer not to say,2024-10-29,0,Desktop,Electronics
CUST00799,Loyal,Bali,30,Female,2024-10-31,1,Mobile,Home & Garden
CUST00800,At Risk,Bandung,55,Male,2024-07-23,1,Tablet,Food & Drink
CUST00801,At Risk,Medan,27,Male,2024-02-25,1,Mobile,Food & Drink
CUST00802,Champions,Yogyakarta,21,Female,2024-09-12,0,Mobile,Sports
CUST00803,Loyal,Medan,24,Female,2024-09-23,0,Mobile,Sports
CUST00804,At Risk,Surabaya,34,Female,2024-10-03,0,Mobile,Home & Garden
CUST00805,Lost,Surabaya,42,Female,2024-07-11,1,Mobile,Sports
CUST00806,New,Surabaya,28,Male,2024-03-09,1,Desktop,Beauty
CUST00807,At Risk,Bandung,53,Female,2024-10-19,1,Mobile,Electronics
CUST00808,Loyal,Depok,55,Female,2024-06-29,1,Mobile,Beauty
CUST00809,Champions,Bali,41,Male,2024-10-25,0,Mobile,Electronics
CUST00810,Loyal,Bali,40,Female,2024-01-29,1,Desktop,Beauty
CUST00811,Lost,Semarang,22,Male,2024-02-28,1,Mobile,Home & Garden
CUST00812,Lost,Surabaya,54,Male,2024-08-03,1,Mobile,Food & Drink
CUST00813,Loyal,Bali,42,Female,2024-02-20,1,Desktop,Apparel
CUST00814,At Risk,Jakarta,39,Male,2024-06-02,1,Mobile,Books
CUST00815,New,Jakarta,52,Male,2024-05-15,0,Mobile,Apparel
CUST00816,New,Medan,23,Male,2024-10-23,1,Mobile,Books
CUST00817,At Risk,Bali,31,Female,2024-02-09,1,Desktop,Home & Garden
CUST00818,At Risk,Bali,30,Female,2024-05-08,1,Desktop,Electronics
CUST00819,Champions,Semarang,51,Female,2024-10-22,1,Desktop,Food & Drink
CUST00820,Loyal,Yogyakarta,52,Female,2024-08-10,0,Mobile,Apparel
CUST00821,At Risk,Jakarta,33,Female,2024-06-02,1,Desktop,Food & Drink
CUST00822,New,Jakarta,44,Female,2024-05-26,1,Mobile,Home & Garden
CUST00823,Champions,Jakarta,30,Female,2024-06-07,1,Mobile,Beauty
CUST00824,Champions,Jakarta,28,Male,2024-01-15,0,Desktop,Electronics
CUST00825,Lost,Yogyakarta,49,Female,2024-01-29,1,Mobile,Books
CUST00826,Lost,Semarang,44,Male,2024-02-16,0,Desktop,Apparel
CUST00827,At Risk,Makassar,50,Female,2024-09-24,1,Desktop,Beauty
CUST00828,At Risk,Jakarta,23,Female,2024-03-03,1,Desktop,Sports
CUST00829,New,Makassar,33,Male,2024-04-21,1,Tablet,Home & Garden
CUST00830,Loyal,Jakarta,55,Male,2024-09-30,0,Mobile,Home & Garden
CUST00831,New,Semarang,35,Male,2024-03-15,1,Desktop,Electronics
CUST00832,Lost,Semarang,20,Female,2024-01-28,0,Mobile,Beauty
CUST00833,Loyal,Makassar,41,Female,2024-03-03,1,Mobile,Electronics
CUST00834,Lost,Bali,34,Male,2024-04-30,0,Mobile,Home & Garden
CUST00835,Loyal,Yogyakarta,44,Female,2024-05-20,0,Tablet,Home & Garden
CUST00836,At Risk,Medan,39,Female,2024-02-21,1,Mobile,Apparel
CUST00837,New,Medan,53,Female,2024-08-20,0,Desktop,Electronics
CUST00838,At Risk,Jakarta,26,Female,2024-04-12,1,Mobile,Electronics
CUST00839,At Risk,Semarang,26,Female,2024-07-29,1,Mobile,Sports
CUST00840,Loyal,Yogyakarta,55,Male,2024-05-24,1,Mobile,Books
CUST00841,Lost,Jakarta,54,Female,2024-01-12,1,Desktop,Food & Drink
CUST00842,Lost,Jakarta,30,Male,2024-03-27,1,Mobile,Electronics
CUST00843,Lost,Palembang,28,Male,2024-03-01,1,Desktop,Food & Drink
CUST00844,New,Jakarta,49,Male,2024-04-14,0,Desktop,Apparel
CUST00845,At Risk,Surabaya,26,Female,2024-04-15,0,Mobile,Sports
CUST00846,At Risk,Yogyakarta,44,Male,2024-01-15,1,Mobile,Food & Drink
CUST00847,Loyal,Jakarta,47,Male,2024-08-28,1,Desktop,Sports
CUST00848,New,Medan,45,Male,2024-05-11,1,Mobile,Food & Drink
CUST00849,At Risk,Depok,40,Male,2024-01-24,1,Mobile,Food & Drink
CUST00850,New,Palembang,26,Male,2024-10-13,1,Mobile,Home & Garden
CUST00851,Loyal,Jakarta,47,Female,2024-06-11,1,Mobile,Apparel
CUST00852,Lost,Semarang,49,Female,2024-05-23,0,Mobile,Books
CUST00853,New,Surabaya,34,Female,2024-08-11,1,Tablet,Sports
CUST00854,Loyal,Jakarta,46,Male,2024-03-17,1,Mobile,Electronics
CUST00855,At Risk,Depok,25,Male,2024-09-10,1,Desktop,Home & Garden
CUST00856,At Risk,Jakarta,27,Male,2024-02-17,1,Desktop,Sports
CUST00857,New,Semarang,54,Male,2024-10-26,0,Mobile,Sports
CUST00858,Loyal,Jakarta,22,Female,2024-09-12,0,Mobile,Sports
CUST00859,New,Bali,43,Female,2024-02-24,1,Mobile,Books
CUST00860,New,Bandung,47,Female,2024-05-17,1,Tablet,Sports
CUST00861,Lost,Palembang,38,Male,2024-10-18,0,Desktop,Apparel
CUST00862,New,Surabaya,22,Male,2024-07-14,1,Mobile,Books
CUST00863,Loyal,Semarang,19,Male,2024-03-24,1,Desktop,Food & Drink
CUST00864,Loyal,Surabaya,37,Female,2024-08-09,0,Desktop,Beauty
CUST00865,Loyal,Yogyakarta,24,Male,2024-09-19,1,Mobile,Apparel
CUST00866,New,Medan,23,Female,2024-07-07,1,Mobile,Electronics
CUST00867,Loyal,Bandung,47,Female,2024-03-20,1,Desktop,Electronics
CUST00868,At Risk,Makassar,23,Male,2024-09-01,0,Desktop,Apparel
CUST00869,Loyal,Jakarta,45,Female,2024-01-25,0,Mobile,Home & Garden
CUST00870,At Risk,Bandung,47,Female,2024-10-18,1,Mobile,Sports
CUST00871,Champions,Jakarta,47,Female,2024-04-03,1,Mobile,Sports
CUST00872,Loyal,Medan,47,Female,2024-08-18,1,Tablet,Books
CUST00873,Loyal,Jakarta,29,Female,2024-05-12,1,Mobile,Electronics
CUST00874,Champions,Bandung,28,Female,2024-08-23,0,Tablet,Beauty
CUST00875,At Risk,Medan,41,Female,2024-07-21,1,Mobile,Electronics
CUST00876,New,Semarang,30,Female,2024-04-17,1,Mobile,Books
CUST00877,Lost,Jakarta,52,Female,2024-06-03,1,Mobile,Electronics
CUST00878,Lost,Palembang,46,Male,2024-08-29,1,Mobile,Apparel
CUST00879,New,Jakarta,43,Male,2024-01-05,0,Mobile,Home & Garden
CUST00880,At Risk,Bandung,55,Prefer not to say,2024-10-10,1,Mobile,Home & Garden
CUST00881,New,Jakarta,49,Female,2024-02-01,1,Mobile,Electronics
CUST00882,Lost,Semarang,44,Female,2024-02-29,0,Mobile,Sports
CUST00883,Champions,Medan,36,Male,2024-08-28,1,Mobile,Food & Drink
CUST00884,Loyal,Jakarta,47,Female,2024-05-30,1,Mobile,Food & Drink
CUST00885,New,Yogyakarta,41,Female,2024-03-23,1,Desktop,Sports
CUST00886,Champions,Jakarta,30,Male,2024-09-08,1,Tablet,Apparel
CUST00887,Loyal,Depok,21,Female,2024-07-02,1,Mobile,Books
CUST00888,Lost,Yogyakarta,20,Male,2024-06-21,1,Mobile,Apparel
CUST00889,Loyal,Yogyakarta,39,Female,2024-01-24,1,Desktop,Books
CUST00890,Lost,Medan,24,Female,2024-08-12,0,Desktop,Food & Drink
CUST00891,New,Yogyakarta,24,Female,2024-01-22,1,Mobile,Apparel
CUST00892,Loyal,Medan,36,Female,2024-09-16,0,Mobile,Apparel
CUST00893,New,Semarang,25,Prefer not to say,2024-08-12,0,Mobile,Books
CUST00894,At Risk,Surabaya,36,Male,2024-02-13,1,Mobile,Beauty
CUST00895,Loyal,Surabaya,51,Male,2024-04-26,1,Desktop,Food & Drink
CUST00896,Lost,Yogyakarta,51,Female,2024-07-04,1,Desktop,Sports
CUST00897,At Risk,Jakarta,22,Male,2024-06-10,0,Mobile,Home & Garden
CUST00898,Champions,Makassar,27,Prefer not to say,2024-01-30,0,Desktop,Books
CUST00899,Lost,Bali,44,Female,2024-10-10,0,Mobile,Apparel
CUST00900,New,Bandung,51,Female,2024-03-16,1,Mobile,Beauty
CUST00901,New,Medan,46,Female,2024-07-26,0,Mobile,Beauty
CUST00902,Loyal,Surabaya,26,Male,2024-10-03,1,Mobile,Beauty
CUST00903,New,Jakarta,28,Female,2024-10-03,1,Desktop,Sports
CUST00904,Lost,Medan,25,Male,2024-07-09,1,Mobile,Sports
CUST00905,Lost,Jakarta,46,Female,2024-01-03,0,Desktop,Food & Drink
CUST00906,At Risk,Semarang,52,Male,2024-04-29,1,Desktop,Sports
CUST00907,New,Surabaya,42,Male,2024-05-06,1,Mobile,Books
CUST00908,At Risk,Medan,27,Male,2024-07-29,1,Desktop,Home & Garden
CUST00909,At Risk,Bandung,41,Female,2024-07-25,1,Mobile,Apparel
CUST00910,At Risk,Depok,45,Female,2024-09-07,1,Mobile,Home & Garden
CUST00911,At Risk,Jakarta,47,Female,2024-09-19,1,Mobile,Home & Garden
CUST00912,New,Bali,53,Female,2024-03-01,1,Mobile,Beauty
CUST00913,Champions,Jakarta,27,Prefer not to say,2024-06-05,1,Mobile,Books
CUST00914,Champions,Surabaya,55,Female,2024-06-05,1,Desktop,Home & Garden
CUST00915,Champions,Jakarta,40,Male,2024-01-23,1,Mobile,Food & Drink
CUST00916,New,Yogyakarta,48,Female,2024-03-08,1,Mobile,Home & Garden
CUST00917,At Risk,Jakarta,38,Male,2024-07-28,0,Mobile,Electronics
CUST00918,New,Medan,46,Female,2024-02-15,1,Mobile,Books
CUST00919,New,Bandung,53,Male,2024-10-13,0,Mobile,Sports
CUST00920,Lost,Jakarta,51,Female,2024-08-31,1,Desktop,Beauty
CUST00921,Lost,Yogyakarta,35,Female,2024-05-05,0,Mobile,Electronics
CUST00922,At Risk,Bali,38,Female,2024-01-24,0,Mobile,Electronics
CUST00923,Champions,Bali,51,Male,2024-05-11,0,Mobile,Apparel
CUST00924,Loyal,Jakarta,23,Female,2024-07-27,1,Tablet,Electronics
CUST00925,New,Bali,37,Male,2024-06-12,0,Mobile,Food & Drink
CUST00926,Lost,Jakarta,21,Male,2024-10-27,1,Mobile,Food & Drink
CUST00927,Loyal,Surabaya,38,Male,2024-07-27,1,Desktop,Food & Drink
CUST00928,Champions,Palembang,53,Male,2024-02-21,1,Desktop,Apparel
CUST00929,At Risk,Semarang,23,Male,2024-09-13,0,Mobile,Food & Drink
CUST00930,New,Palembang,52,Female,2024-10-11,1,Mobile,Books
CUST00931,Loyal,Jakarta,28,Male,2024-09-03,1,Desktop,Food & Drink
CUST00932,New,Bandung,31,Male,2024-09-18,1,Mobile,Electronics
CUST00933,Champions,Yogyakarta,25,Prefer not to say,2024-10-11,0,Mobile,Home & Garden
CUST00934,New,Bandung,39,Male,2024-08-19,1,Mobile,Apparel
CUST00935,Lost,Jakarta,39,Female,2024-03-09,1,Mobile,Food & Drink
CUST00936,New,Surabaya,44,Female,2024-09-07,1,Desktop,Beauty
CUST00937,Champions,Semarang,19,Female,2024-08-15,1,Desktop,Books
CUST00938,Loyal,Yogyakarta,29,Male,2024-01-05,1,Mobile,Electronics
CUST00939,New,Bandung,35,Male,2024-07-02,0,Desktop,Books
CUST00940,Loyal,Palembang,49,Male,2024-01-19,0,Desktop,Apparel
CUST00941,Loyal,Jakarta,43,Female,2024-05-22,1,Mobile,Sports
CUST00942,At Risk,Jakarta,54,Male,2024-10-28,1,Mobile,Beauty
CUST00943,Loyal,Medan,51,Male,2024-05-20,1,Tablet,Sports
CUST00944,At Risk,Bandung,34,Male,2024-08-20,1,Desktop,Sports
CUST00945,Lost,Surabaya,38,Male,2024-07-27,1,Mobile,Apparel
CUST00946,New,Jakarta,32,Female,2024-08-03,1,Mobile,Apparel
CUST00947,Lost,Depok,19,Prefer not to say,2024-04-25,1,Mobile,Apparel
CUST00948,Loyal,Jakarta,37,Male,2024-02-19,1,Mobile,Books
CUST00949,Lost,Jakarta,34,Male,2024-08-30,1,Mobile,Apparel
CUST00950,New,Yogyakarta,22,Female,2024-08-12,1,Mobile,Electronics
CUST00951,Champions,Bali,20,Female,2024-02-03,1,Desktop,Electronics
CUST00952,New,Jakarta,45,Female,2024-01-29,1,Mobile,Electronics
CUST00953,New,Semarang,32,Female,2024-01-06,1,Mobile,Beauty
CUST00954,Champions,Surabaya,19,Female,2024-06-17,1,Mobile,Sports
CUST00955,At Risk,Makassar,30,Female,2024-03-05,1,Mobile,Sports
CUST00956,At Risk,Jakarta,33,Male,2024-01-23,1,Mobile,Food & Drink
CUST00957,New,Bandung,37,Female,2024-10-04,1,Mobile,Apparel
CUST00958,Loyal,Surabaya,18,Male,2024-03-15,1,Desktop,Books
CUST00959,At Risk,Depok,30,Female,2024-04-13,1,Desktop,Sports
CUST00960,Lost,Semarang,39,Prefer not to say,2024-10-16,1,Mobile,Electronics
CUST00961,At Risk,Surabaya,20,Female,2024-01-02,1,Mobile,Apparel
CUST00962,At Risk,Yogyakarta,39,Male,2024-07-11,1,Tablet,Apparel
CUST00963,Champions,Surabaya,19,Male,2024-03-13,1,Mobile,Sports
CUST00964,Champions,Jakarta,19,Male,2024-05-25,0,Desktop,Apparel
CUST00965,At Risk,Jakarta,29,Female,2024-03-31,0,Mobile,Sports
CUST00966,Loyal,Bali,25,Male,2024-04-17,1,Desktop,Sports
CUST00967,Lost,Semarang,45,Male,2024-02-03,0,Mobile,Electronics
CUST00968,At Risk,Bali,41,Prefer not to say,2024-08-07,1,Mobile,Beauty
CUST00969,Loyal,Jakarta,52,Male,2024-03-17,1,Desktop,Books
CUST00970,Lost,Semarang,55,Female,2024-04-17,0,Desktop,Beauty
CUST00971,Loyal,Medan,42,Male,2024-09-17,1,Mobile,Sports
CUST00972,At Risk,Medan,48,Female,2024-09-10,1,Desktop,Books
CUST00973,New,Jakarta,31,Female,2024-04-13,1,Mobile,Home & Garden
CUST00974,Loyal,Makassar,28,Male,2024-07-10,1,Desktop,Apparel
CUST00975,At Risk,Bandung,32,Female,2024-08-26,1,Mobile,Home & Garden
CUST00976,Loyal,Bali,49,Male,2024-07-14,1,Mobile,Electronics
CUST00977,Lost,Semarang,36,Female,2024-09-19,1,Mobile,Apparel
CUST00978,Champions,Jakarta,41,Male,2024-04-12,1,Mobile,Sports
CUST00979,New,Jakarta,35,Prefer not to say,2024-03-11,0,Desktop,Food & Drink
CUST00980,Champions,Jakarta,37,Female,2024-06-26,1,Mobile,Beauty
CUST00981,New,Bandung,48,Female,2024-03-17,1,Desktop,Apparel
CUST00982,Loyal,Yogyakarta,55,Female,2024-08-27,1,Desktop,Apparel
CUST00983,Loyal,Jakarta,44,Female,2024-08-18,1,Mobile,Books
CUST00984,Loyal,Surabaya,18,Male,2024-06-30,1,Desktop,Home & Garden
CUST00985,New,Jakarta,52,Male,2024-10-27,0,Tablet,Electronics
CUST00986,Lost,Surabaya,39,Female,2024-10-20,0,Mobile,Home & Garden
CUST00987,At Risk,Surabaya,30,Female,2024-06-17,1,Desktop,Electronics
CUST00988,Champions,Jakarta,53,Male,2024-09-07,1,Desktop,Home & Garden
CUST00989,Loyal,Bandung,36,Female,2024-02-05,1,Mobile,Apparel
CUST00990,Lost,Jakarta,43,Male,2024-02-26,1,Desktop,Home & Garden
CUST00991,Lost,Jakarta,31,Male,2024-04-15,0,Desktop,Electronics
CUST00992,At Risk,Bandung,37,Female,2024-09-14,1,Mobile,Food & Drink
CUST00993,At Risk,Bandung,43,Female,2024-05-06,0,Desktop,Home & Garden
CUST00994,At Risk,Jakarta,23,Male,2024-08-21,0,Desktop,Home & Garden
CUST00995,New,Bali,29,Female,2024-04-01,0,Mobile,Food & Drink
CUST00996,Loyal,Jakarta,54,Male,2024-01-23,0,Mobile,Beauty
CUST00997,Loyal,Medan,22,Female,2024-04-21,1,Desktop,Electronics
CUST00998,Loyal,Surabaya,24,Male,2024-06-15,1,Mobile,Electronics
CUST00999,Champions,Bali,47,Female,2024-07-23,1,Mobile,Electronics
CUST01000,Lost,Bandung,38,Female,2024-08-25,1,Mobile,Apparel
CUST01001,Lost,Surabaya,26,Female,2024-05-22,1,Mobile,Electronics
CUST01002,Loyal,Medan,52,Male,2024-03-27,0,Desktop,Electronics
CUST01003,Loyal,Medan,31,Male,2024-09-29,1,Desktop,Books
CUST01004,New,Bali,24,Female,2024-06-06,1,Mobile,Apparel
CUST01005,Loyal,Bali,33,Male,2024-05-02,1,Mobile,Electronics
CUST01006,New,Jakarta,22,Female,2024-02-19,0,Mobile,Electronics
CUST01007,At Risk,Yogyakarta,24,Female,2024-06-14,1,Mobile,Beauty
CUST01008,Lost,Jakarta,25,Male,2024-02-24,1,Mobile,Apparel
CUST01009,Loyal,Jakarta,47,Female,2024-05-22,1,Mobile,Apparel
CUST01010,Loyal,Depok,49,Female,2024-02-22,0,Tablet,Beauty
CUST01011,Loyal,Bandung,24,Female,2024-07-17,0,Desktop,Apparel
CUST01012,New,Depok,38,Male,2024-09-03,1,Desktop,Home & Garden
CUST01013,At Risk,Surabaya,32,Male,2024-01-07,1,Desktop,Apparel
CUST01014,New,Bandung,33,Male,2024-01-31,1,Mobile,Apparel
CUST01015,New,Makassar,33,Female,2024-08-15,1,Mobile,Beauty
CUST01016,New,Yogyakarta,51,Female,2024-07-31,1,Mobile,Books
CUST01017,Loyal,Jakarta,33,Female,2024-01-28,1,Mobile,Sports
CUST01018,New,Surabaya,42,Female,2024-04-03,1,Desktop,Electronics
CUST01019,Loyal,Makassar,27,Male,2024-03-05,1,Desktop,Food & Drink
CUST01020,Loyal,Surabaya,23,Male,2024-08-27,0,Mobile,Electronics
CUST01021,Loyal,Bandung,36,Male,2024-04-13,0,Mobile,Food & Drink
CUST01022,Loyal,Surabaya,28,Female,2024-08-04,0,Desktop,Books
CUST01023,New,Medan,19,Female,2024-08-06,0,Tablet,Beauty
CUST01024,Loyal,Jakarta,29,Male,2024-08-25,1,Mobile,Home & Garden
CUST01025,Loyal,Jakarta,48,Male,2024-04-07,0,Desktop,Apparel
CUST01026,At Risk,Palembang,44,Male,2024-07-10,1,Tablet,Electronics
CUST01027,Lost,Bali,25,Male,2024-10-16,0,Tablet,Books
CUST01028,New,Surabaya,40,Female,2024-09-07,1,Mobile,Home & Garden
CUST01029,At Risk,Jakarta,33,Female,2024-01-18,1,Desktop,Electronics
CUST01030,New,Jakarta,27,Female,2024-08-21,1,Mobile,Beauty
CUST01031,New,Jakarta,28,Female,2024-02-17,0,Mobile,Beauty
CUST01032,Lost,Makassar,51,Male,2024-08-04,1,Desktop,Home & Garden
CUST01033,At Risk,Bandung,42,Female,2024-07-29,0,Desktop,Electronics
CUST01034,At Risk,Yogyakarta,40,Female,2024-05-17,0,Mobile,Apparel
CUST01035,Lost,Jakarta,49,Female,2024-02-05,1,Mobile,Apparel
CUST01036,At Risk,Bali,29,Male,2024-03-09,1,Tablet,Home & Garden
CUST01037,New,Jakarta,29,Female,2024-04-03,1,Tablet,Books
CUST01038,At Risk,Semarang,24,Male,2024-03-26,1,Mobile,Electronics
CUST01039,Champions,Surabaya,33,Male,2024-02-21,1,Tablet,Sports
CUST01040,New,Jakarta,20,Female,2024-09-24,1,Mobile,Food & Drink
CUST01041,Loyal,Surabaya,49,Female,2024-06-21,1,Desktop,Apparel
CUST01042,Loyal,Palembang,33,Male,2024-07-23,1,Mobile,Apparel
CUST01043,Champions,Semarang,47,Female,2024-07-24,0,Mobile,Beauty
CUST01044,Lost,Palembang,35,Male,2024-05-07,1,Desktop,Home & Garden
CUST01045,At Risk,Jakarta,30,Male,2024-06-13,1,Mobile,Books
CUST01046,Loyal,Jakarta,46,Male,2024-09-05,1,Mobile,Home & Garden
CUST01047,Lost,Depok,48,Female,2024-02-21,1,Mobile,Electronics
CUST01048,At Risk,Yogyakarta,54,Male,2024-09-15,1,Mobile,Books
