item_id,order_id,customer_id,product_name,category,quantity,unit_price,subtotal,order_date
ITEM0012942,ORD004272,CUST01139,Hoodie,Apparel,3,56.37,169.11,2024-08-01
ITEM0012943,ORD004272,CUST01139,Jeans,Apparel,2,57.08,114.16,2024-08-01
ITEM0012944,ORD004272,CUST01139,Cap,Apparel,1,70.44,70.44,2024-08-01
ITEM0012945,ORD004272,CUST01139,Batik Shirt,Apparel,3,78.36,235.08,2024-08-01
ITEM0012946,ORD004273,CUST01139,Rug,Home & Garden,1,124.77,124.77,2024-06-20
ITEM0012947,ORD004273,CUST01139,Rug,Home & Garden,3,89.34,268.02,2024-06-20
ITEM0012948,ORD004273,CUST01139,Cushion Cover,Home & Garden,3,125.1,375.3,2024-06-20
ITEM0012949,ORD004273,CUST01139,Plant Pot,Home & Garden,1,122.05,122.05,2024-06-20
ITEM0012950,ORD004273,CUST01139,Aromatherapy Diffuser,Home & Garden,3,102.96,308.88,2024-06-20
ITEM0012951,ORD004274,CUST01139,Art Book,Books,2,317.54,635.08,2024-07-17
ITEM0012952,ORD004275,CUST01140,Sandals,Apparel,2,34.61,69.22,2024-06-23
ITEM0012953,ORD004275,CUST01140,Jeans,Apparel,3,28.1,84.3,2024-06-23
ITEM0012954,ORD004275,CUST01140,Casual Tee,Apparel,3,35.29,105.87,2024-06-23
ITEM0012955,ORD004275,CUST01140,Casual Tee,Apparel,3,28.08,84.24,2024-06-23
ITEM0012956,ORD004275,CUST01140,Batik Shirt,Apparel,3,37.7,113.1,2024-06-23
ITEM0012957,ORD004276,CUST01140,Sunscreen SPF50,Beauty,2,62.58,125.16,2024-12-07
ITEM0012958,ORD004276,CUST01140,Moisturizer,Beauty,3,56.04,168.12,2024-12-07
ITEM0012959,ORD004276,CUST01140,Moisturizer,Beauty,1,69.75,69.75,2024-12-07
ITEM0012960,ORD004276,CUST01140,Sunscreen SPF50,Beauty,1,58.26,58.26,2024-12-07
ITEM0012961,ORD004277,CUST01140,Wall Art,Home & Garden,3,80.54,241.62,2024-04-02
ITEM0012962,ORD004277,CUST01140,Storage Box,Home & Garden,2,72.46,144.92,2024-04-02
ITEM0012963,ORD004277,CUST01140,Cushion Cover,Home & Garden,3,75.78,227.34,2024-04-02
ITEM0012964,ORD004278,CUST01140,Wireless Earbuds,Electronics,2,67.31,134.62,2024-12-02
ITEM0012965,ORD004278,CUST01140,USB Hub,Electronics,1,70.61,70.61,2024-12-02
ITEM0012966,ORD004278,CUST01140,Smartphone Case,Electronics,3,71.12,213.36,2024-12-02
ITEM0012967,ORD004278,CUST01140,Webcam,Electronics,2,68.36,136.72,2024-12-02
ITEM0012968,ORD004279,CUST01140,Moisturizer,Beauty,3,236.36,709.08,2024-02-02
ITEM0012969,ORD004280,CUST01140,Mouse Pad,Electronics,3,36.81,110.43,2024-04-25
ITEM0012970,ORD004280,CUST01140,Wireless Earbuds,Electronics,2,40.1,80.2,2024-04-25
ITEM0012971,ORD004280,CUST01140,Webcam,Electronics,2,46.29,92.58,2024-04-25
ITEM0012972,ORD004280,CUST01140,Smartphone Case,Electronics,3,47.32,141.96,2024-04-25
ITEM0012973,ORD004280,CUST01140,Power Bank,Electronics,3,42.5,127.5,2024-04-25
ITEM0012974,ORD004281,CUST01140,Eye Cream,Beauty,3,34.16,102.48,2024-08-01
ITEM0012975,ORD004281,CUST01140,Face Serum,Beauty,2,40.66,81.32,2024-08-01
ITEM0012976,ORD004281,CUST01140,Face Serum,Beauty,2,33.51,67.02,2024-08-01
ITEM0012977,ORD004281,CUST01140,Body Lotion,Beauty,3,35.93,107.79,2024-08-01
ITEM0012978,ORD004282,CUST01141,Business Book,Books,1,66.6,66.6,2024-05-29
ITEM0012979,ORD004282,CUST01141,Tech Manual,Books,1,64.44,64.44,2024-05-29
ITEM0012980,ORD004283,CUST01141,Sneakers,Apparel,3,16.83,50.49,2024-05-01
ITEM0012981,ORD004283,CUST01141,Casual Tee,Apparel,3,19.78,59.34,2024-05-01
ITEM0012982,ORD004283,CUST01141,Dress,Apparel,1,18.58,18.58,2024-05-01
ITEM0012983,ORD004283,CUST01141,Sandals,Apparel,1,18.72,18.72,2024-05-01
ITEM0012984,ORD004283,CUST01141,Cap,Apparel,2,19.18,38.36,2024-05-01
ITEM0012985,ORD004284,CUST01141,Eye Cream,Beauty,1,55.29,55.29,2024-10-11
ITEM0012986,ORD004284,CUST01141,Face Serum,Beauty,3,59.36,178.08,2024-10-11
ITEM0012987,ORD004285,CUST01142,Self Help Book,Books,3,166.65,499.95,2024-09-07
ITEM0012988,ORD004285,CUST01142,Finance Guide,Books,3,122.06,366.18,2024-09-07
ITEM0012989,ORD004286,CUST01142,Mouse Pad,Electronics,3,57.87,173.61,2024-04-24
ITEM0012990,ORD004286,CUST01142,Power Bank,Electronics,1,52.45,52.45,2024-04-24
ITEM0012991,ORD004286,CUST01142,Smart Watch,Electronics,3,47.83,143.49,2024-04-24
ITEM0012992,ORD004286,CUST01142,Keyboard,Electronics,1,64.03,64.03,2024-04-24
ITEM0012993,ORD004286,CUST01142,Smart Watch,Electronics,3,57.95,173.85,2024-04-24
ITEM0012994,ORD004287,CUST01142,Keyboard,Electronics,2,59.5,119.0,2024-02-25
ITEM0012995,ORD004287,CUST01142,Smartphone Case,Electronics,2,65.51,131.02,2024-02-25
ITEM0012996,ORD004287,CUST01142,Webcam,Electronics,3,71.0,213.0,2024-02-25
ITEM0012997,ORD004287,CUST01142,Mouse Pad,Electronics,3,71.09,213.27,2024-02-25
ITEM0012998,ORD004288,CUST01142,Resistance Band,Sports,1,90.43,90.43,2024-02-06
ITEM0012999,ORD004288,CUST01142,Resistance Band,Sports,3,74.73,224.19,2024-02-06
ITEM0013000,ORD004288,CUST01142,Knee Pad,Sports,3,80.04,240.12,2024-02-06
ITEM0013001,ORD004288,CUST01142,Running Shoes,Sports,2,78.46,156.92,2024-02-06
ITEM0013002,ORD004289,CUST01142,Dress,Apparel,3,40.45,121.35,2024-08-18
ITEM0013003,ORD004289,CUST01142,Hoodie,Apparel,2,47.94,95.88,2024-08-18
ITEM0013004,ORD004289,CUST01142,Batik Shirt,Apparel,2,45.67,91.34,2024-08-18
ITEM0013005,ORD004289,CUST01142,Cap,Apparel,1,41.06,41.06,2024-08-18
ITEM0013006,ORD004289,CUST01142,Batik Shirt,Apparel,3,45.31,135.93,2024-08-18
ITEM0013007,ORD004290,CUST01143,Batik Shirt,Apparel,2,18.45,36.9,2024-09-02
ITEM0013008,ORD004290,CUST01143,Batik Shirt,Apparel,2,15.49,30.98,2024-09-02
ITEM0013009,ORD004290,CUST01143,Cap,Apparel,1,16.34,16.34,2024-09-02
ITEM0013010,ORD004290,CUST01143,Batik Shirt,Apparel,3,17.89,53.67,2024-09-02
ITEM0013011,ORD004290,CUST01143,Dress,Apparel,1,19.26,19.26,2024-09-02
ITEM0013012,ORD004291,CUST01143,Travel Guide,Books,3,82.73,248.19,2024-03-07
ITEM0013013,ORD004291,CUST01143,Finance Guide,Books,3,70.59,211.77,2024-03-07
ITEM0013014,ORD004292,CUST01144,Aromatherapy Diffuser,Home & Garden,3,40.03,120.09,2024-05-10
ITEM0013015,ORD004292,CUST01144,Wall Art,Home & Garden,1,32.12,32.12,2024-05-10
ITEM0013016,ORD004292,CUST01144,Plant Pot,Home & Garden,1,27.21,27.21,2024-05-10
ITEM0013017,ORD004292,CUST01144,Storage Box,Home & Garden,3,28.55,85.65,2024-05-10
ITEM0013018,ORD004293,CUST01144,Granola Bar,Food & Drink,2,21.22,42.44,2024-11-18
ITEM0013019,ORD004293,CUST01144,Trail Mix,Food & Drink,1,21.18,21.18,2024-11-18
ITEM0013020,ORD004293,CUST01144,Granola Bar,Food & Drink,2,20.93,41.86,2024-11-18
ITEM0013021,ORD004294,CUST01144,Green Tea,Food & Drink,3,21.93,65.79,2024-07-19
ITEM0013022,ORD004294,CUST01144,Protein Powder,Food & Drink,2,22.53,45.06,2024-07-19
ITEM0013023,ORD004294,CUST01144,Instant Coffee,Food & Drink,2,18.35,36.7,2024-07-19
ITEM0013024,ORD004294,CUST01144,Instant Coffee,Food & Drink,1,19.41,19.41,2024-07-19
ITEM0013025,ORD004295,CUST01144,Dress,Apparel,2,14.21,28.42,2024-03-19
ITEM0013026,ORD004295,CUST01144,Jeans,Apparel,1,13.76,13.76,2024-03-19
ITEM0013027,ORD004295,CUST01144,Dress,Apparel,3,11.77,35.31,2024-03-19
ITEM0013028,ORD004295,CUST01144,Cap,Apparel,1,10.86,10.86,2024-03-19
ITEM0013029,ORD004295,CUST01144,Cap,Apparel,2,12.84,25.68,2024-03-19
ITEM0013030,ORD004296,CUST01145,Casual Tee,Apparel,2,364.34,728.68,2024-08-20
ITEM0013031,ORD004297,CUST01145,Plant Pot,Home & Garden,3,100.18,300.54,2024-03-29
ITEM0013032,ORD004297,CUST01145,Desk Lamp,Home & Garden,2,95.62,191.24,2024-03-29
ITEM0013033,ORD004297,CUST01145,Aromatherapy Diffuser,Home & Garden,1,116.7,116.7,2024-03-29
ITEM0013034,ORD004297,CUST01145,Rug,Home & Garden,2,87.04,174.08,2024-03-29
ITEM0013035,ORD004298,CUST01145,Aromatherapy Diffuser,Home & Garden,3,437.52,1312.56,2024-05-23
ITEM0013036,ORD004299,CUST01145,Sandals,Apparel,1,101.6,101.6,2024-09-18
ITEM0013037,ORD004299,CUST01145,Batik Shirt,Apparel,1,138.02,138.02,2024-09-18
ITEM0013038,ORD004300,CUST01145,USB Hub,Electronics,1,221.05,221.05,2024-05-04
ITEM0013039,ORD004300,CUST01145,Smart Watch,Electronics,3,216.3,648.9,2024-05-04
ITEM0013040,ORD004300,CUST01145,Smartphone Case,Electronics,2,159.73,319.46,2024-05-04
ITEM0013041,ORD004301,CUST01145,Batik Shirt,Apparel,2,76.57,153.14,2024-05-18
ITEM0013042,ORD004301,CUST01145,Dress,Apparel,1,86.74,86.74,2024-05-18
ITEM0013043,ORD004301,CUST01145,Hoodie,Apparel,2,74.15,148.3,2024-05-18
ITEM0013044,ORD004301,CUST01145,Jeans,Apparel,1,95.99,95.99,2024-05-18
ITEM0013045,ORD004301,CUST01145,Sandals,Apparel,2,67.4,134.8,2024-05-18
ITEM0013046,ORD004302,CUST01146,Smartphone Case,Electronics,3,123.49,370.47,2024-10-25
ITEM0013047,ORD004302,CUST01146,Wireless Earbuds,Electronics,2,91.45,182.9,2024-10-25
ITEM0013048,ORD004302,CUST01146,Wireless Earbuds,Electronics,1,94.86,94.86,2024-10-25
ITEM0013049,ORD004302,CUST01146,Keyboard,Electronics,2,91.44,182.88,2024-10-25
ITEM0013050,ORD004302,CUST01146,USB Hub,Electronics,3,110.92,332.76,2024-10-25
ITEM0013051,ORD004303,CUST01146,Desk Lamp,Home & Garden,1,115.83,115.83,2024-02-14
ITEM0013052,ORD004303,CUST01146,Storage Box,Home & Garden,2,92.91,185.82,2024-02-14
ITEM0013053,ORD004303,CUST01146,Candle Set,Home & Garden,1,114.92,114.92,2024-02-14
ITEM0013054,ORD004303,CUST01146,Desk Lamp,Home & Garden,1,82.62,82.62,2024-02-14
ITEM0013055,ORD004304,CUST01146,Mouse Pad,Electronics,2,158.93,317.86,2024-10-29
ITEM0013056,ORD004304,CUST01146,Wireless Earbuds,Electronics,1,115.56,115.56,2024-10-29
ITEM0013057,ORD004304,CUST01146,Smart Watch,Electronics,2,140.23,280.46,2024-10-29
ITEM0013058,ORD004305,CUST01146,Dress,Apparel,1,154.63,154.63,2024-10-28
ITEM0013059,ORD004305,CUST01146,Sneakers,Apparel,1,178.3,178.3,2024-10-28
ITEM0013060,ORD004306,CUST01146,Jeans,Apparel,2,398.79,797.58,2024-04-18
ITEM0013061,ORD004307,CUST01146,Jump Rope,Sports,3,142.99,428.97,2024-08-18
ITEM0013062,ORD004307,CUST01146,Water Bottle,Sports,1,182.16,182.16,2024-08-18
ITEM0013063,ORD004308,CUST01146,Protein Shaker,Sports,3,106.96,320.88,2024-06-29
ITEM0013064,ORD004308,CUST01146,Water Bottle,Sports,3,137.67,413.01,2024-06-29
ITEM0013065,ORD004308,CUST01146,Resistance Band,Sports,2,98.95,197.9,2024-06-29
ITEM0013066,ORD004308,CUST01146,Yoga Mat,Sports,1,127.1,127.1,2024-06-29
ITEM0013067,ORD004309,CUST01146,Mouse Pad,Electronics,1,299.16,299.16,2024-04-03
ITEM0013068,ORD004309,CUST01146,Smart Watch,Electronics,3,244.68,734.04,2024-04-03
ITEM0013069,ORD004310,CUST01148,Jump Rope,Sports,1,48.35,48.35,2024-07-13
ITEM0013070,ORD004311,CUST01148,Sneakers,Apparel,2,43.32,86.64,2024-07-08
ITEM0013071,ORD004311,CUST01148,Hoodie,Apparel,3,46.79,140.37,2024-07-08
ITEM0013072,ORD004311,CUST01148,Casual Tee,Apparel,3,45.01,135.03,2024-07-08
ITEM0013073,ORD004312,CUST01148,Sneakers,Apparel,1,10.31,10.31,2024-04-19
ITEM0013074,ORD004312,CUST01148,Sneakers,Apparel,3,13.94,41.82,2024-04-19
ITEM0013075,ORD004312,CUST01148,Hoodie,Apparel,3,13.75,41.25,2024-04-19
ITEM0013076,ORD004312,CUST01148,Casual Tee,Apparel,1,13.48,13.48,2024-04-19
ITEM0013077,ORD004312,CUST01148,Sandals,Apparel,1,11.1,11.1,2024-04-19
ITEM0013078,ORD004313,CUST01149,Batik Shirt,Apparel,3,54.13,162.39,2024-11-18
ITEM0013079,ORD004313,CUST01149,Casual Tee,Apparel,1,56.99,56.99,2024-11-18
ITEM0013080,ORD004313,CUST01149,Batik Shirt,Apparel,3,62.95,188.85,2024-11-18
ITEM0013081,ORD004313,CUST01149,Cap,Apparel,2,58.54,117.08,2024-11-18
ITEM0013082,ORD004313,CUST01149,Sneakers,Apparel,3,79.02,237.06,2024-11-18
ITEM0013083,ORD004314,CUST01149,Knee Pad,Sports,3,107.44,322.32,2024-03-20
ITEM0013084,ORD004315,CUST01149,Moisturizer,Beauty,2,75.49,150.98,2024-01-22
ITEM0013085,ORD004315,CUST01149,Moisturizer,Beauty,2,66.27,132.54,2024-01-22
ITEM0013086,ORD004315,CUST01149,Moisturizer,Beauty,1,62.28,62.28,2024-01-22
ITEM0013087,ORD004316,CUST01149,Knee Pad,Sports,1,166.41,166.41,2024-04-27
ITEM0013088,ORD004317,CUST01149,Self Help Book,Books,2,152.7,305.4,2024-12-24
ITEM0013089,ORD004317,CUST01149,Novel,Books,2,140.08,280.16,2024-12-24
ITEM0013090,ORD004318,CUST01149,Running Shoes,Sports,1,250.2,250.2,2024-04-28
ITEM0013091,ORD004319,CUST01150,Green Tea,Food & Drink,1,92.5,92.5,2024-05-26
ITEM0013092,ORD004319,CUST01150,Granola Bar,Food & Drink,2,74.94,149.88,2024-05-26
ITEM0013093,ORD004319,CUST01150,Chili Sauce,Food & Drink,2,86.05,172.1,2024-05-26
ITEM0013094,ORD004320,CUST01150,Water Bottle,Sports,1,287.35,287.35,2024-05-02
ITEM0013095,ORD004320,CUST01150,Yoga Mat,Sports,3,348.79,1046.37,2024-05-02
ITEM0013096,ORD004321,CUST01150,Jump Rope,Sports,1,140.53,140.53,2024-10-31
ITEM0013097,ORD004321,CUST01150,Jump Rope,Sports,3,113.9,341.7,2024-10-31
ITEM0013098,ORD004321,CUST01150,Knee Pad,Sports,2,139.34,278.68,2024-10-31
ITEM0013099,ORD004321,CUST01150,Yoga Mat,Sports,3,103.88,311.64,2024-10-31
ITEM0013100,ORD004322,CUST01150,Smartphone Case,Electronics,2,81.14,162.28,2024-09-10
ITEM0013101,ORD004322,CUST01150,Wireless Earbuds,Electronics,1,73.8,73.8,2024-09-10
ITEM0013102,ORD004322,CUST01150,USB Hub,Electronics,1,89.64,89.64,2024-09-10
ITEM0013103,ORD004322,CUST01150,Keyboard,Electronics,3,66.5,199.5,2024-09-10
ITEM0013104,ORD004323,CUST01150,Travel Guide,Books,2,64.83,129.66,2024-11-25
ITEM0013105,ORD004323,CUST01150,Finance Guide,Books,1,73.85,73.85,2024-11-25
ITEM0013106,ORD004323,CUST01150,Novel,Books,2,78.93,157.86,2024-11-25
ITEM0013107,ORD004323,CUST01150,Novel,Books,3,85.84,257.52,2024-11-25
ITEM0013108,ORD004324,CUST01150,Travel Guide,Books,1,269.53,269.53,2024-04-24
ITEM0013109,ORD004325,CUST01151,Power Bank,Electronics,3,34.15,102.45,2024-07-11
ITEM0013110,ORD004325,CUST01151,Smartphone Case,Electronics,2,37.5,75.0,2024-07-11
ITEM0013111,ORD004326,CUST01151,Sheet Mask,Beauty,2,112.59,225.18,2024-10-18
ITEM0013112,ORD004327,CUST01152,Rug,Home & Garden,3,18.5,55.5,2024-09-30
ITEM0013113,ORD004327,CUST01152,Storage Box,Home & Garden,2,17.85,35.7,2024-09-30
ITEM0013114,ORD004327,CUST01152,Candle Set,Home & Garden,3,15.35,46.05,2024-09-30
ITEM0013115,ORD004327,CUST01152,Desk Lamp,Home & Garden,2,17.21,34.42,2024-09-30
ITEM0013116,ORD004328,CUST01153,Hoodie,Apparel,3,26.85,80.55,2024-07-13
ITEM0013117,ORD004328,CUST01153,Sandals,Apparel,3,20.47,61.41,2024-07-13
ITEM0013118,ORD004329,CUST01154,Casual Tee,Apparel,3,64.04,192.12,2024-02-16
ITEM0013119,ORD004329,CUST01154,Cap,Apparel,2,71.17,142.34,2024-02-16
ITEM0013120,ORD004329,CUST01154,Batik Shirt,Apparel,3,67.73,203.19,2024-02-16
ITEM0013121,ORD004330,CUST01154,Hoodie,Apparel,1,24.35,24.35,2024-02-10
ITEM0013122,ORD004330,CUST01154,Sneakers,Apparel,2,25.59,51.18,2024-02-10
ITEM0013123,ORD004330,CUST01154,Casual Tee,Apparel,1,21.62,21.62,2024-02-10
ITEM0013124,ORD004330,CUST01154,Dress,Apparel,1,21.24,21.24,2024-02-10
ITEM0013125,ORD004331,CUST01154,Instant Coffee,Food & Drink,1,55.86,55.86,2024-07-09
ITEM0013126,ORD004331,CUST01154,Green Tea,Food & Drink,2,60.75,121.5,2024-07-09
ITEM0013127,ORD004331,CUST01154,Granola Bar,Food & Drink,2,50.91,101.82,2024-07-09
ITEM0013128,ORD004332,CUST01155,Keyboard,Electronics,1,40.92,40.92,2024-11-14
ITEM0013129,ORD004332,CUST01155,Keyboard,Electronics,1,40.36,40.36,2024-11-14
ITEM0013130,ORD004332,CUST01155,Smart Watch,Electronics,3,32.25,96.75,2024-11-14
ITEM0013131,ORD004332,CUST01155,Keyboard,Electronics,2,33.99,67.98,2024-11-14
ITEM0013132,ORD004333,CUST01155,Yoga Mat,Sports,3,77.38,232.14,2024-09-24
ITEM0013133,ORD004334,CUST01155,Tech Manual,Books,1,28.3,28.3,2024-03-05
ITEM0013134,ORD004334,CUST01155,Finance Guide,Books,1,25.46,25.46,2024-03-05
ITEM0013135,ORD004334,CUST01155,Finance Guide,Books,1,24.06,24.06,2024-03-05
ITEM0013136,ORD004334,CUST01155,Novel,Books,1,26.36,26.36,2024-03-05
ITEM0013137,ORD004335,CUST01156,Sandals,Apparel,3,62.28,186.84,2024-08-31
ITEM0013138,ORD004335,CUST01156,Batik Shirt,Apparel,1,66.76,66.76,2024-08-31
ITEM0013139,ORD004336,CUST01156,Wireless Earbuds,Electronics,2,43.37,86.74,2024-06-04
ITEM0013140,ORD004336,CUST01156,USB Hub,Electronics,2,33.16,66.32,2024-06-04
ITEM0013141,ORD004337,CUST01156,Eye Cream,Beauty,2,112.8,225.6,2024-08-29
ITEM0013142,ORD004338,CUST01157,Keyboard,Electronics,1,19.67,19.67,2024-05-09
ITEM0013143,ORD004338,CUST01157,Power Bank,Electronics,2,27.52,55.04,2024-05-09
ITEM0013144,ORD004338,CUST01157,Mouse Pad,Electronics,3,20.69,62.07,2024-05-09
ITEM0013145,ORD004339,CUST01158,Tech Manual,Books,2,47.74,95.48,2024-08-17
ITEM0013146,ORD004339,CUST01158,Art Book,Books,2,39.96,79.92,2024-08-17
ITEM0013147,ORD004340,CUST01158,Trail Mix,Food & Drink,3,14.57,43.71,2024-10-31
ITEM0013148,ORD004340,CUST01158,Granola Bar,Food & Drink,2,13.76,27.52,2024-10-31
ITEM0013149,ORD004340,CUST01158,Honey,Food & Drink,2,16.21,32.42,2024-10-31
ITEM0013150,ORD004340,CUST01158,Green Tea,Food & Drink,2,12.32,24.64,2024-10-31
ITEM0013151,ORD004340,CUST01158,Honey,Food & Drink,2,13.46,26.92,2024-10-31
ITEM0013152,ORD004341,CUST01159,Lip Balm,Beauty,1,21.49,21.49,2024-02-26
ITEM0013153,ORD004341,CUST01159,Lip Balm,Beauty,2,24.13,48.26,2024-02-26
ITEM0013154,ORD004341,CUST01159,Face Serum,Beauty,3,27.34,82.02,2024-02-26
ITEM0013155,ORD004341,CUST01159,Lip Balm,Beauty,1,25.84,25.84,2024-02-26
ITEM0013156,ORD004342,CUST01159,Power Bank,Electronics,1,40.8,40.8,2024-03-16
ITEM0013157,ORD004342,CUST01159,Smart Watch,Electronics,2,43.33,86.66,2024-03-16
ITEM0013158,ORD004342,CUST01159,Power Bank,Electronics,1,43.33,43.33,2024-03-16
ITEM0013159,ORD004343,CUST01160,Webcam,Electronics,1,153.15,153.15,2024-10-01
ITEM0013160,ORD004343,CUST01160,Smartphone Case,Electronics,2,146.85,293.7,2024-10-01
ITEM0013161,ORD004343,CUST01160,USB Hub,Electronics,1,163.96,163.96,2024-10-01
ITEM0013162,ORD004344,CUST01160,Jump Rope,Sports,2,307.56,615.12,2024-10-13
ITEM0013163,ORD004345,CUST01160,Sandals,Apparel,1,77.82,77.82,2024-12-08
ITEM0013164,ORD004345,CUST01160,Cap,Apparel,2,63.05,126.1,2024-12-08
ITEM0013165,ORD004345,CUST01160,Casual Tee,Apparel,1,59.84,59.84,2024-12-08
ITEM0013166,ORD004345,CUST01160,Jeans,Apparel,1,60.75,60.75,2024-12-08
ITEM0013167,ORD004345,CUST01160,Batik Shirt,Apparel,1,70.38,70.38,2024-12-08
ITEM0013168,ORD004346,CUST01160,Cap,Apparel,3,172.52,517.56,2024-03-16
ITEM0013169,ORD004346,CUST01160,Jeans,Apparel,2,162.45,324.9,2024-03-16
ITEM0013170,ORD004347,CUST01160,Toner,Beauty,3,70.0,210.0,2024-03-03
ITEM0013171,ORD004347,CUST01160,Body Lotion,Beauty,2,56.89,113.78,2024-03-03
ITEM0013172,ORD004347,CUST01160,Moisturizer,Beauty,3,67.24,201.72,2024-03-03
ITEM0013173,ORD004347,CUST01160,Toner,Beauty,1,65.12,65.12,2024-03-03
ITEM0013174,ORD004347,CUST01160,Body Lotion,Beauty,2,71.11,142.22,2024-03-03
ITEM0013175,ORD004348,CUST01160,Eye Cream,Beauty,2,254.72,509.44,2024-01-26
ITEM0013176,ORD004348,CUST01160,Moisturizer,Beauty,1,214.13,214.13,2024-01-26
ITEM0013177,ORD004349,CUST01160,Body Lotion,Beauty,1,202.1,202.1,2024-07-11
ITEM0013178,ORD004350,CUST01160,Tech Manual,Books,2,280.83,561.66,2024-06-27
ITEM0013179,ORD004351,CUST01161,Aromatherapy Diffuser,Home & Garden,2,35.52,71.04,2024-04-24
ITEM0013180,ORD004351,CUST01161,Wall Art,Home & Garden,1,49.94,49.94,2024-04-24
ITEM0013181,ORD004351,CUST01161,Cushion Cover,Home & Garden,2,46.08,92.16,2024-04-24
ITEM0013182,ORD004351,CUST01161,Rug,Home & Garden,3,44.59,133.77,2024-04-24
ITEM0013183,ORD004352,CUST01161,Protein Shaker,Sports,3,326.22,978.66,2024-10-19
ITEM0013184,ORD004353,CUST01161,Finance Guide,Books,2,100.69,201.38,2024-04-10
ITEM0013185,ORD004353,CUST01161,Self Help Book,Books,2,80.85,161.7,2024-04-10
ITEM0013186,ORD004353,CUST01161,Art Book,Books,3,90.27,270.81,2024-04-10
ITEM0013187,ORD004353,CUST01161,Cook Book,Books,3,78.0,234.0,2024-04-10
ITEM0013188,ORD004354,CUST01161,Cushion Cover,Home & Garden,2,39.09,78.18,2024-11-02
ITEM0013189,ORD004354,CUST01161,Rug,Home & Garden,3,41.52,124.56,2024-11-02
ITEM0013190,ORD004354,CUST01161,Candle Set,Home & Garden,1,39.27,39.27,2024-11-02
ITEM0013191,ORD004355,CUST01162,Power Bank,Electronics,3,143.69,431.07,2024-06-11
ITEM0013192,ORD004355,CUST01162,Keyboard,Electronics,3,129.26,387.78,2024-06-11
ITEM0013193,ORD004356,CUST01162,Self Help Book,Books,2,100.55,201.1,2024-01-10
ITEM0013194,ORD004356,CUST01162,Self Help Book,Books,3,69.64,208.92,2024-01-10
ITEM0013195,ORD004357,CUST01162,Wireless Earbuds,Electronics,1,86.45,86.45,2024-02-26
ITEM0013196,ORD004357,CUST01162,Smartphone Case,Electronics,1,100.11,100.11,2024-02-26
ITEM0013197,ORD004357,CUST01162,Power Bank,Electronics,1,78.99,78.99,2024-02-26
ITEM0013198,ORD004358,CUST01162,Toner,Beauty,2,45.03,90.06,2024-11-16
ITEM0013199,ORD004358,CUST01162,Lip Balm,Beauty,2,36.16,72.32,2024-11-16
ITEM0013200,ORD004358,CUST01162,Body Lotion,Beauty,1,38.58,38.58,2024-11-16
ITEM0013201,ORD004358,CUST01162,Body Lotion,Beauty,2,32.64,65.28,2024-11-16
ITEM0013202,ORD004358,CUST01162,Body Lotion,Beauty,1,46.81,46.81,2024-11-16
ITEM0013203,ORD004359,CUST01162,Batik Shirt,Apparel,2,38.44,76.88,2024-07-23
ITEM0013204,ORD004359,CUST01162,Dress,Apparel,2,40.04,80.08,2024-07-23
ITEM0013205,ORD004359,CUST01162,Sandals,Apparel,3,28.38,85.14,2024-07-23
ITEM0013206,ORD004360,CUST01162,Smartphone Case,Electronics,2,22.68,45.36,2024-03-27
ITEM0013207,ORD004360,CUST01162,Keyboard,Electronics,1,22.01,22.01,2024-03-27
ITEM0013208,ORD004360,CUST01162,Webcam,Electronics,1,18.39,18.39,2024-03-27
ITEM0013209,ORD004360,CUST01162,Smart Watch,Electronics,3,22.21,66.63,2024-03-27
ITEM0013210,ORD004360,CUST01162,Wireless Earbuds,Electronics,1,20.11,20.11,2024-03-27
ITEM0013211,ORD004361,CUST01162,Water Bottle,Sports,3,44.16,132.48,2024-05-07
ITEM0013212,ORD004361,CUST01162,Resistance Band,Sports,1,38.66,38.66,2024-05-07
ITEM0013213,ORD004361,CUST01162,Jump Rope,Sports,1,50.98,50.98,2024-05-07
ITEM0013214,ORD004362,CUST01164,Dress,Apparel,3,8.86,26.58,2024-02-20
ITEM0013215,ORD004362,CUST01164,Cap,Apparel,2,10.31,20.62,2024-02-20
ITEM0013216,ORD004363,CUST01164,Keyboard,Electronics,1,11.68,11.68,2024-10-28
ITEM0013217,ORD004363,CUST01164,Webcam,Electronics,3,8.14,24.42,2024-10-28
ITEM0013218,ORD004363,CUST01164,Power Bank,Electronics,2,8.4,16.8,2024-10-28
ITEM0013219,ORD004363,CUST01164,Keyboard,Electronics,3,8.12,24.36,2024-10-28
ITEM0013220,ORD004363,CUST01164,Wireless Earbuds,Electronics,3,11.39,34.17,2024-10-28
ITEM0013221,ORD004364,CUST01165,Eye Cream,Beauty,3,17.92,53.76,2024-01-02
ITEM0013222,ORD004364,CUST01165,Toner,Beauty,1,18.3,18.3,2024-01-02
ITEM0013223,ORD004364,CUST01165,Toner,Beauty,3,14.95,44.85,2024-01-02
ITEM0013224,ORD004365,CUST01166,Water Bottle,Sports,3,267.92,803.76,2024-10-16
ITEM0013225,ORD004366,CUST01166,Webcam,Electronics,2,56.96,113.92,2024-08-03
ITEM0013226,ORD004366,CUST01166,Power Bank,Electronics,1,59.7,59.7,2024-08-03
ITEM0013227,ORD004366,CUST01166,USB Hub,Electronics,3,56.88,170.64,2024-08-03
